shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
101112,39.780914,-86.236774,310006
101112,39.780897,-86.236640,310007
101112,39.780874,-86.236507,310008
101112,39.780439,-86.234264,310009
101112,39.780276,-86.233421,310010
101112,39.780257,-86.233309,310011
101112,39.780242,-86.233196,310012
101112,39.780232,-86.233082,310013
101112,39.780227,-86.232967,310014
101112,39.780227,-86.232853,310015
101112,39.780242,-86.232014,310016
101112,39.780242,-86.232014,320001
101112,39.780245,-86.231845,320002
101112,39.780327,-86.227270,320003
101112,39.780330,-86.227083,320004
101112,39.780330,-86.227083,330001
101112,39.780339,-86.226581,330002
101112,39.780359,-86.225429,330003
101112,39.780364,-86.225188,330004
101112,39.780376,-86.224490,330005
101112,39.780376,-86.224490,340001
101112,39.780381,-86.224140,340002
101112,39.780401,-86.222984,340003
101112,39.780414,-86.222201,340004
101112,39.780414,-86.222201,350001
101112,39.780420,-86.221827,350002
101112,39.780433,-86.221065,350003
101112,39.780454,-86.219811,350004
101112,39.780454,-86.219811,360001
101112,39.780454,-86.219795,360002
101112,39.780477,-86.218437,360003
101112,39.780500,-86.217080,360004
101112,39.780505,-86.216770,360005
101112,39.780513,-86.216296,360006
101112,39.780513,-86.216296,370001
101112,39.780518,-86.216035,370002
101112,39.780537,-86.214989,370003
101112,39.780558,-86.213800,370004
101112,39.780563,-86.213282,370005
101112,39.780563,-86.213282,380001
101112,39.780564,-86.213133,380002
101112,39.780581,-86.212044,380003
101112,39.780581,-86.212044,390001
101112,39.780583,-86.211911,390002
101112,39.780600,-86.210789,390003
101112,39.780600,-86.210789,400001
101112,39.780603,-86.210586,400002
101112,39.780611,-86.210072,400003
101112,39.780617,-86.209650,400004
101112,39.780619,-86.209547,400005
101112,39.780621,-86.209445,400006
101112,39.780621,-86.209433,400007
101112,39.780621,-86.209433,410001
101112,39.780630,-86.208650,410002
101112,39.780632,-86.208426,410003
101112,39.780636,-86.208342,410004
101112,39.780640,-86.208258,410005
101112,39.780649,-86.207693,410006
101112,39.780649,-86.207693,420001
101112,39.780651,-86.207582,420002
101112,39.780656,-86.207289,420003
101112,39.780673,-86.206208,420004
101112,39.780681,-86.205420,420005
101112,39.780681,-86.205420,430001
101112,39.780682,-86.205284,430002
101112,39.780681,-86.205236,430003
101112,39.780677,-86.205188,430004
101112,39.780673,-86.205141,430005
101112,39.780672,-86.205094,430006
101112,39.780675,-86.204573,430007
101112,39.780676,-86.204555,430008
101112,39.780678,-86.204538,430009
101112,39.780681,-86.204520,430010
101112,39.780682,-86.204502,430011
101112,39.780686,-86.203859,430012
101112,39.780690,-86.203267,430013
101112,39.780690,-86.203267,440001
101112,39.780691,-86.203147,440002
101112,39.780693,-86.202813,440003
101112,39.780696,-86.202461,440004
101112,39.780700,-86.201853,440005
101112,39.780704,-86.201271,440006
101112,39.780704,-86.201271,450001
101112,39.780705,-86.201087,450002
101112,39.780707,-86.200801,450003
101112,39.780710,-86.200400,450004
101112,39.780712,-86.200125,450005
101112,39.780713,-86.199944,450006
101112,39.780713,-86.199944,460001
101112,39.780716,-86.199581,460002
101112,39.780720,-86.199027,460003
101112,39.780722,-86.198773,460004
101112,39.780725,-86.198340,460005
101112,39.780726,-86.198097,460006
101112,39.780730,-86.197654,460007
101112,39.780731,-86.197421,460008
101112,39.780735,-86.196974,460009
101112,39.780737,-86.196745,460010
101112,39.780738,-86.196714,460011
101112,39.780738,-86.196714,470001
101112,39.780740,-86.196430,470002
101112,39.780744,-86.196105,470003
101112,39.780745,-86.195913,470004
101112,39.780749,-86.195440,470005
101112,39.780754,-86.194988,470006
101112,39.780754,-86.194988,480001
101112,39.780755,-86.194872,480002
101112,39.780760,-86.194360,480003
101112,39.780764,-86.193851,480004
101112,39.780771,-86.193184,480005
101112,39.780771,-86.193184,490001
101112,39.780771,-86.193168,490002
101112,39.780769,-86.193114,490003
101112,39.780767,-86.193093,490004
101112,39.780765,-86.193076,490005
101112,39.780762,-86.193055,490006
101112,39.780761,-86.193033,490007
101112,39.780760,-86.193012,490008
101112,39.780759,-86.192984,490009
101112,39.780766,-86.191985,490010
101112,39.780766,-86.191985,500001
101112,39.780772,-86.191260,500002
101112,39.780770,-86.191154,500003
101112,39.780762,-86.191049,500004
101112,39.780749,-86.190945,500005
101112,39.780730,-86.190842,500006
101112,39.780704,-86.190732,500007
101112,39.780670,-86.190625,500008
101112,39.780631,-86.190522,500009
101112,39.780274,-86.189627,500010
101112,39.779897,-86.188684,500011
101112,39.779856,-86.188565,500012
101112,39.779820,-86.188443,500013
101112,39.779790,-86.188319,500014
101112,39.779765,-86.188193,500015
101112,39.779747,-86.188065,500016
101112,39.779734,-86.187936,500017
101112,39.779727,-86.187821,500018
101112,39.779725,-86.187706,500019
101112,39.779728,-86.187591,500020
101112,39.779736,-86.187476,500021
101112,39.779739,-86.187446,500022
101112,39.779739,-86.187446,510001
101112,39.779773,-86.187079,510002
101112,39.779796,-86.186815,510003
101112,39.779816,-86.186550,510004
101112,39.779835,-86.186249,510005
101112,39.779861,-86.185616,510006
101112,39.779874,-86.185285,510007
101112,39.779937,-86.182856,510008
101112,39.778896,-86.182844,510009
101112,39.778657,-86.182843,510010
101112,39.778315,-86.182862,510011
101112,39.778153,-86.182861,510012
101112,39.778107,-86.182860,510013
101112,39.777782,-86.182859,510014
101112,39.777782,-86.182859,520001
101112,39.776797,-86.182853,520002
101112,39.776394,-86.182851,520003
101112,39.776209,-86.182850,520004
101112,39.776160,-86.182854,520005
101112,39.776112,-86.182868,520006
101112,39.776066,-86.182890,520007
101112,39.776024,-86.182920,520008
101112,39.775984,-86.182958,520009
101112,39.775949,-86.183003,520010
101112,39.775744,-86.183308,520011
101112,39.775720,-86.183341,520012
101112,39.775674,-86.183398,520013
101112,39.775623,-86.183448,520014
101112,39.775568,-86.183491,520015
101112,39.775510,-86.183527,520016
101112,39.775450,-86.183554,520017
101112,39.775388,-86.183574,520018
101112,39.775324,-86.183586,520019
101112,39.775261,-86.183589,520020
101112,39.774965,-86.183585,520021
101112,39.774857,-86.183579,520022
101112,39.774793,-86.182578,520023
101112,39.774790,-86.182536,520024
101112,39.774785,-86.182472,520025
101112,39.774724,-86.181648,520026
101112,39.774717,-86.181393,520027
101112,39.774695,-86.180639,520028
101112,39.774676,-86.180001,520029
101112,39.774637,-86.178633,520030
101112,39.774626,-86.178241,520031
101112,39.774626,-86.178241,530001
101112,39.774612,-86.177777,530002
101112,39.774608,-86.177722,530003
101112,39.774592,-86.177614,530004
101112,39.774588,-86.177559,530005
101112,39.774539,-86.175531,530006
101112,39.774520,-86.174776,530007
101112,39.774520,-86.174776,540001
101112,39.774485,-86.173344,540002
101112,39.774405,-86.170037,540003
101112,39.774393,-86.169576,540004
101112,39.774393,-86.169576,550001
101112,39.774368,-86.168544,550002
101112,39.774330,-86.166988,550003
101112,39.774321,-86.166733,550004
101112,39.774311,-86.166477,550005
101112,39.774299,-86.165981,550006
101112,39.774280,-86.165197,550007
101112,39.774280,-86.165197,560001
101112,39.774278,-86.165080,560002
101112,39.773888,-86.164605,560003
101112,39.772838,-86.163316,560004
101112,39.771639,-86.163366,560005
101112,39.771639,-86.163366,570001
101112,39.771557,-86.163369,570002
101112,39.771437,-86.163374,570003
101112,39.770163,-86.163425,570004
101112,39.770121,-86.163423,570005
101112,39.770079,-86.163418,570006
101112,39.770039,-86.163407,570007
101112,39.770020,-86.162522,570008
101112,39.770011,-86.162182,570009
101112,39.770011,-86.162182,580001
101112,39.770002,-86.161774,580002
101112,39.769998,-86.161615,580003
101112,39.769964,-86.159971,580004
101112,39.769961,-86.159888,580005
101112,39.769958,-86.159804,580006
101112,39.769954,-86.159719,580007
101112,39.769951,-86.159637,580008
101112,39.769945,-86.159333,580009
101112,39.769945,-86.159333,590001
101112,39.769942,-86.159189,590002
101112,39.769936,-86.158898,590003
101112,39.769914,-86.157992,590004
101112,39.769880,-86.156458,590005
101112,39.769880,-86.156458,600001
101112,39.769874,-86.156180,600002
101112,39.769853,-86.155273,600003
101112,39.769832,-86.154366,600004
101112,39.769823,-86.153946,600005
101112,39.769823,-86.153946,610001
101112,39.769818,-86.153709,610002
101112,39.769812,-86.153461,610003
101112,39.769806,-86.153211,610004
101112,39.769792,-86.152554,610005
101112,39.769428,-86.152568,610006
101112,39.769099,-86.152581,610007
101112,39.768683,-86.152597,610008
101112,39.768683,-86.152597,620001
101112,39.768399,-86.152608,620002
101112,39.766954,-86.152650,620003
101112,39.766518,-86.152675,620004
101112,39.766531,-86.153712,620005
101112,39.766531,-86.153712,630001
101112,39.766541,-86.154489,630002
101112,39.766570,-86.154480,630003
101112,39.767002,-86.154476,630004
101112,39.767738,-86.154443,630005
101112,39.768439,-86.154421,630006
101112,39.768778,-86.154408,630007
101112,39.768778,-86.154408,640001
101112,39.769139,-86.154394,640002
101112,39.769832,-86.154366,640003
101112,39.770533,-86.154339,640004
101112,39.771044,-86.154318,640005
101112,39.771044,-86.154318,650001
101112,39.771232,-86.154310,650002
101112,39.771456,-86.154302,650003
101112,39.771929,-86.154284,650004
101112,39.772384,-86.154267,650005
101112,39.772384,-86.154267,660001
101112,39.772630,-86.154258,660002
101112,39.773333,-86.154231,660003
101112,39.773640,-86.154219,660004
101112,39.773749,-86.154214,660005
101112,39.773749,-86.154214,670001
101112,39.774028,-86.154204,670002
101112,39.774728,-86.154176,670003
101112,39.775425,-86.154149,670004
101112,39.775409,-86.153456,670005
101112,39.775404,-86.153242,670006
101112,39.775387,-86.152498,670007
101112,39.775385,-86.152337,670008
101112,39.775509,-86.152331,670009
101112,39.775871,-86.152317,670010
101112,39.775871,-86.152317,680001
101112,39.776689,-86.152286,680002
101112,39.777255,-86.152266,680003
101112,39.777770,-86.152246,680004
101112,39.777770,-86.152246,690001
101112,39.777868,-86.152242,690002
101112,39.778271,-86.152219,690003
101112,39.778621,-86.151876,690004
101112,39.779063,-86.151442,690005
101112,39.779302,-86.151207,690006
101112,39.779302,-86.151207,700001
101112,39.779599,-86.150916,700002
101112,39.780042,-86.150482,700003
101112,39.780108,-86.150411,700004
101112,39.780174,-86.150340,700005
101112,39.780515,-86.150005,700006
101112,39.780613,-86.149909,700007
101112,39.780655,-86.149862,700008
101112,39.780693,-86.149810,700009
101112,39.780727,-86.149754,700010
101112,39.780756,-86.149693,700011
101112,39.780780,-86.149628,700012
101112,39.780798,-86.149560,700013
101112,39.780811,-86.149491,700014
101112,39.780818,-86.149420,700015
101112,39.780820,-86.149348,700016
101112,39.780812,-86.149039,700017
101112,39.780802,-86.148574,700018
101112,39.780802,-86.148574,710001
101112,39.780783,-86.147777,710002
101112,39.780777,-86.147671,710003
101112,39.780771,-86.147564,710004
101112,39.780760,-86.147038,710005
101112,39.780744,-86.146370,710006
101112,39.780728,-86.145704,710007
101112,39.780719,-86.145325,710008
101112,39.780719,-86.145325,720001
101112,39.780713,-86.145075,720002
101112,39.780702,-86.144585,720003
101112,39.780702,-86.144510,720004
101112,39.780703,-86.144435,720005
101112,39.780707,-86.144369,720006
101112,39.780713,-86.144303,720007
101112,39.780728,-86.144185,720008
101112,39.780748,-86.144069,720009
101112,39.780775,-86.143955,720010
101112,39.780804,-86.143855,720011
101112,39.780837,-86.143757,720012
101112,39.780874,-86.143662,720013
101112,39.780916,-86.143570,720014
101112,39.780990,-86.143418,720015
101112,39.781044,-86.143298,720016
101112,39.781093,-86.143173,720017
101112,39.781136,-86.143045,720018
101112,39.781172,-86.142913,720019
101112,39.781201,-86.142779,720020
101112,39.781224,-86.142642,720021
101112,39.781233,-86.142567,720022
101112,39.781233,-86.142567,730001
101112,39.781241,-86.142504,730002
101112,39.781250,-86.142365,730003
101112,39.781252,-86.142225,730004
101112,39.781246,-86.141801,730005
101112,39.781242,-86.140550,730006
101112,39.781238,-86.139921,730007
101112,39.781238,-86.139858,730008
101112,39.781240,-86.139479,730009
101112,39.781242,-86.139199,730010
101112,39.781248,-86.138128,730011
101112,39.781252,-86.137403,730012
101112,39.781252,-86.137403,740001
101112,39.781253,-86.137177,740002
101112,39.781258,-86.136282,740003
101112,39.781261,-86.135582,740004
101112,39.781261,-86.135582,750001
101112,39.781263,-86.135373,750002
101112,39.781265,-86.134934,750003
101112,39.781274,-86.133550,750004
101112,39.781274,-86.133550,760001
101112,39.781275,-86.133392,760002
101112,39.781277,-86.131686,760003
101112,39.781277,-86.131686,770001
101112,39.781277,-86.131383,770002
101112,39.781280,-86.130853,770003
101112,39.781279,-86.130818,770004
101112,39.781278,-86.130782,770005
101112,39.781281,-86.130057,770006
101112,39.781284,-86.129434,770007
101112,39.781284,-86.129254,770008
101112,39.781287,-86.128783,770009
101112,39.781287,-86.128680,770010
101112,39.781287,-86.128680,780001
101112,39.781288,-86.128476,780002
101112,39.781291,-86.127699,780003
101112,39.781293,-86.127193,780004
101112,39.781293,-86.127193,790001
101112,39.781294,-86.126922,790002
101112,39.781296,-86.126455,790003
101112,39.781298,-86.126144,790004
101112,39.781299,-86.126130,790005
101112,39.781300,-86.126115,790006
101112,39.781302,-86.125807,790007
101112,39.781303,-86.125513,790008
101112,39.781305,-86.125139,790009
101112,39.781306,-86.124935,790010
101112,39.781309,-86.124353,790011
101112,39.781312,-86.123788,790012
101112,39.781315,-86.123448,790013
101112,39.781315,-86.123448,800001
101112,39.781318,-86.123157,800002
101112,39.781323,-86.122544,800003
101112,39.781328,-86.122001,800004
101112,39.781329,-86.121916,800005
101112,39.781329,-86.121916,810001
101112,39.781334,-86.121405,810002
101112,39.781333,-86.121360,810003
101112,39.781331,-86.121316,810004
101112,39.781329,-86.121298,810005
101112,39.781323,-86.121245,810006
101112,39.781321,-86.121191,810007
101112,39.781324,-86.120692,810008
101112,39.781326,-86.120397,810009
101112,39.781328,-86.119982,810010
101112,39.781328,-86.119604,810011
101112,39.781330,-86.119265,810012
101112,39.781331,-86.118810,810013
101112,39.781332,-86.118667,810014
101112,39.781332,-86.118667,820001
101112,39.781332,-86.118552,820002
101112,39.781335,-86.118017,820003
101112,39.781335,-86.117856,820004
101112,39.781337,-86.117460,820005
101112,39.781338,-86.117223,820006
101112,39.781338,-86.117075,820007
101112,39.781340,-86.116841,820008
101112,39.781340,-86.116841,830001
101112,39.781340,-86.116688,830002
101112,39.781342,-86.116615,830003
101112,39.781345,-86.116542,830004
101112,39.781349,-86.116469,830005
101112,39.781351,-86.116396,830006
101112,39.781353,-86.115765,830007
101112,39.781354,-86.115465,830008
101112,39.781356,-86.115091,830009
101112,39.781359,-86.114475,830010
101112,39.781359,-86.114475,840001
101112,39.781359,-86.114289,840002
101112,39.781361,-86.113742,840003
101112,39.781364,-86.113135,840004
101112,39.781367,-86.112394,840005
101112,39.781368,-86.112063,840006
101112,39.781368,-86.112063,850001
101112,39.781369,-86.111910,850002
101112,39.781370,-86.111725,850003
101112,39.781373,-86.110951,850004
101112,39.781376,-86.110357,850005
101112,39.781378,-86.109971,850006
101112,39.781378,-86.109971,860001
101112,39.781380,-86.109738,860002
101112,39.781384,-86.109034,860003
101112,39.781387,-86.108325,860004
101112,39.781391,-86.107623,860005
101112,39.781394,-86.106920,860006
101112,39.781396,-86.106456,860007
101112,39.781396,-86.106456,870001
101112,39.781398,-86.106109,870002
101112,39.781399,-86.105894,870003
101112,39.781402,-86.105371,870004
101112,39.781405,-86.104830,870005
101112,39.781407,-86.104413,870006
101112,39.781407,-86.104413,880001
101112,39.781408,-86.104279,880002
101112,39.781410,-86.103767,880003
101112,39.781417,-86.102344,880004
101112,39.781415,-86.102227,880005
101112,39.781412,-86.102110,880006
101112,39.781416,-86.101371,880007
101112,39.781416,-86.101371,890001
101112,39.781416,-86.101198,890002
101112,39.781418,-86.100636,890003
101112,39.781417,-86.100547,890004
101112,39.781415,-86.100458,890005
101112,39.781417,-86.100009,890006
101112,39.781418,-86.099756,890007
101112,39.781418,-86.099756,900001
101112,39.781421,-86.098821,900002
101112,39.781422,-86.098274,900003
101112,39.781425,-86.098184,900004
101112,39.781428,-86.098093,900005
101112,39.781432,-86.097788,900006
101112,39.781432,-86.097788,910001
101112,39.781435,-86.097595,910002
101112,39.781435,-86.097517,910003
101112,39.781438,-86.097012,910004
101112,39.781436,-86.096923,910005
101112,39.781433,-86.096834,910006
101112,39.781437,-86.096392,910007
101112,39.781442,-86.095734,910008
101112,39.781444,-86.095372,910009
101112,39.781444,-86.095372,920001
101112,39.781450,-86.094638,920002
101112,39.781457,-86.093688,920003
101112,39.781461,-86.093120,920004
101112,39.781461,-86.093120,930001
101112,39.781464,-86.092763,930002
101112,39.781470,-86.091664,930003
101112,39.781474,-86.090736,930004
101112,39.781474,-86.090736,940001
101112,39.781474,-86.090544,940002
101112,39.781480,-86.089872,940003
101112,39.781488,-86.088886,940004
101112,39.781492,-86.088198,940005
101112,39.781495,-86.087701,940006
101112,39.781495,-86.087701,950001
101112,39.781496,-86.087487,950002
101112,39.781500,-86.086773,950003
101112,39.781503,-86.086260,950004
101112,39.781503,-86.086260,960001
101112,39.781505,-86.086050,960002
101112,39.781508,-86.085347,960003
101112,39.781513,-86.084644,960004
101112,39.781517,-86.083913,960005
101112,39.781518,-86.083731,960006
101112,39.781518,-86.083731,970001
101112,39.781519,-86.083504,970002
101112,39.781521,-86.083215,970003
101112,39.781525,-86.082506,970004
101112,39.781529,-86.081830,970005
101112,39.781536,-86.080681,970006
101112,39.781536,-86.080681,980001
101112,39.781537,-86.080478,980002
101112,39.781545,-86.079126,980003
101112,39.781547,-86.078721,980004
101112,39.781547,-86.078721,990001
101112,39.781552,-86.077871,990002
101112,39.781559,-86.076739,990003
101112,39.781559,-86.076739,1000001
101112,39.781560,-86.076584,1000002
101112,39.781576,-86.074124,1000003
101112,39.781579,-86.073728,1000004
101112,39.781615,-86.073743,1000005
101112,39.781653,-86.073752,1000006
101112,39.781691,-86.073755,1000007
101112,39.781968,-86.073758,1000008
101112,39.781968,-86.073758,1010001
101112,39.783396,-86.073769,1010002
101112,39.783396,-86.073769,1020001
101112,39.783397,-86.073769,1020002
101112,39.785145,-86.073784,1020003
101112,39.785145,-86.073784,1030001
101112,39.785236,-86.073785,1030002
101112,39.787418,-86.073803,1030003
101112,39.787418,-86.073803,1040001
101112,39.788733,-86.073814,1040002
101112,39.788733,-86.073814,1050001
101112,39.788918,-86.073816,1050002
101112,39.788922,-86.072609,1050003
101112,39.788924,-86.072018,1050004
101112,39.788926,-86.071552,1050005
101112,39.788926,-86.071552,1060001
101112,39.788927,-86.071423,1060002
101112,39.788931,-86.070490,1060003
101112,39.788931,-86.070238,1060004
101112,39.788935,-86.069321,1060005
101112,39.788935,-86.069321,1070001
101112,39.788935,-86.069320,1070002
101112,39.788936,-86.069064,1070003
101112,39.788941,-86.067882,1070004
101112,39.788945,-86.066805,1070005
101112,39.788945,-86.066805,1080001
101112,39.788946,-86.066701,1080002
101112,39.788949,-86.065844,1080003
101112,39.788950,-86.065520,1080004
101112,39.788953,-86.064936,1080005
101112,39.788954,-86.064594,1080006
101112,39.788954,-86.064594,1090001
101112,39.788955,-86.064337,1090002
101112,39.787136,-86.064322,1090003
101112,39.786910,-86.064320,1090004
101112,39.786910,-86.064320,1100001
101112,39.786743,-86.064319,1100002
101112,39.785746,-86.064310,1100003
101112,39.785746,-86.064310,1110001
101112,39.785595,-86.064309,1110002
101112,39.784555,-86.064300,1110003
101112,39.784555,-86.064300,1120001
101112,39.784393,-86.064299,1120002
101112,39.784222,-86.064298,1120003
101112,39.783270,-86.064290,1120004
101112,39.783270,-86.064290,1130001
101112,39.782946,-86.064287,1130002
101112,39.782641,-86.064285,1130003
101112,39.781640,-86.064232,1130004
101112,39.781641,-86.063726,1130005
101112,39.781641,-86.063726,1140001
101112,39.781653,-86.060378,1140002
101112,39.781656,-86.059856,1140003
101112,39.781656,-86.059856,1150001
101112,39.781658,-86.059634,1150002
101112,39.781672,-86.057508,1150003
101112,39.781672,-86.057508,1160001
101112,39.781672,-86.057499,1160002
101112,39.781688,-86.055066,1160003
101112,39.781720,-86.050235,1160004
101112,39.781720,-86.050235,1170001
101112,39.781721,-86.050085,1170002
101112,39.781738,-86.047512,1170003
101112,39.781741,-86.047058,1170004
101112,39.781741,-86.047058,1180001
101112,39.781753,-86.045357,1180002
101112,39.781757,-86.044859,1180003
101112,39.781757,-86.044859,1190001
101112,39.781782,-86.041675,1190002
101112,39.781782,-86.041675,1200001
101112,39.781790,-86.040658,1200002
101112,39.781742,-86.040678,1200003
101112,39.781692,-86.040691,1200004
101112,39.781642,-86.040695,1200005
101112,39.777863,-86.040638,1200006
101112,39.777383,-86.040631,1200007
101112,39.777054,-86.040626,1200008
101114,39.777054,-86.040626,10001
101114,39.776812,-86.040623,10002
101114,39.772497,-86.040562,10003
101114,39.772488,-86.040562,10004
101114,39.772447,-86.040560,10005
101114,39.772406,-86.040555,10006
101114,39.772365,-86.040547,10007
101114,39.772349,-86.040543,10008
101114,39.772335,-86.040538,10009
101114,39.772299,-86.041243,10010
101114,39.772299,-86.041243,20001
101114,39.772284,-86.041528,20002
101114,39.772318,-86.042959,20003
101114,39.772319,-86.042995,20004
101114,39.772322,-86.043031,20005
101114,39.772326,-86.043066,20006
101114,39.772332,-86.043101,20007
101114,39.772339,-86.043136,20008
101114,39.772348,-86.043169,20009
101114,39.772357,-86.043203,20010
101114,39.772368,-86.043236,20011
101114,39.772381,-86.043268,20012
101114,39.772394,-86.043299,20013
101114,39.772409,-86.043329,20014
101114,39.772425,-86.043358,20015
101114,39.772442,-86.043387,20016
101114,39.772460,-86.043414,20017
101114,39.772479,-86.043439,20018
101114,39.772499,-86.043464,20019
101114,39.772520,-86.043487,20020
101114,39.772542,-86.043509,20021
101114,39.772565,-86.043529,20022
101114,39.772588,-86.043548,20023
101114,39.772612,-86.043565,20024
101114,39.772637,-86.043581,20025
101114,39.772662,-86.043595,20026
101114,39.772688,-86.043607,20027
101114,39.773022,-86.043754,20028
101114,39.773048,-86.043767,20029
101114,39.773074,-86.043781,20030
101114,39.773125,-86.043811,20031
101114,39.773150,-86.043827,20032
101114,39.773175,-86.043845,20033
101114,39.773199,-86.043862,20034
101114,39.773223,-86.043881,20035
101114,39.773270,-86.043921,20036
101114,39.773315,-86.043965,20037
101114,39.773337,-86.043987,20038
101114,39.773358,-86.044010,20039
101114,39.773379,-86.044034,20040
101114,39.773400,-86.044059,20041
101114,39.773420,-86.044085,20042
101114,39.773440,-86.044111,20043
101114,39.773458,-86.044137,20044
101114,39.773477,-86.044165,20045
101114,39.773495,-86.044192,20046
101114,39.773530,-86.044250,20047
101114,39.773548,-86.044280,20048
101114,39.773580,-86.044339,20049
101114,39.773788,-86.044759,20050
101114,39.773828,-86.044831,20051
101114,39.773873,-86.044897,20052
101114,39.773923,-86.044957,20053
101114,39.773977,-86.045011,20054
101114,39.774036,-86.045056,20055
101114,39.774097,-86.045094,20056
101114,39.774185,-86.045137,20057
101114,39.774276,-86.045171,20058
101114,39.774368,-86.045197,20059
101114,39.774461,-86.045214,20060
101114,39.774555,-86.045223,20061
101114,39.775991,-86.045283,20062
101114,39.776179,-86.045284,20063
101114,39.776368,-86.045381,20064
101114,39.777541,-86.045307,20065
101114,39.778248,-86.045392,20066
101114,39.781585,-86.045372,20067
101114,39.781669,-86.045368,20068
101114,39.781753,-86.045357,20069
101114,39.781738,-86.047512,20070
101114,39.781721,-86.050085,20071
101114,39.781719,-86.050537,20072
101114,39.781719,-86.050537,30001
101114,39.781689,-86.054928,30002
101114,39.781689,-86.054928,40001
101114,39.781688,-86.055066,40002
101114,39.781674,-86.057276,40003
101114,39.781674,-86.057276,50001
101114,39.781672,-86.057499,50002
101114,39.781660,-86.059326,50003
101114,39.781660,-86.059326,60001
101114,39.781658,-86.059634,60002
101114,39.781653,-86.060378,60003
101114,39.781641,-86.063920,60004
101114,39.781641,-86.063920,70001
101114,39.781640,-86.064232,70002
101114,39.782523,-86.064278,70003
101114,39.782523,-86.064278,80001
101114,39.782641,-86.064285,80002
101114,39.782946,-86.064287,80003
101114,39.784222,-86.064298,80004
101114,39.784351,-86.064299,80005
101114,39.784351,-86.064299,90001
101114,39.784393,-86.064299,90002
101114,39.785595,-86.064309,90003
101114,39.785820,-86.064311,90004
101114,39.785820,-86.064311,100001
101114,39.786743,-86.064319,100002
101114,39.787136,-86.064322,100003
101114,39.787168,-86.064322,100004
101114,39.787168,-86.064322,110001
101114,39.788955,-86.064337,110002
101114,39.788953,-86.064936,110003
101114,39.788953,-86.064937,110004
101114,39.788953,-86.064937,120001
101114,39.788950,-86.065520,120002
101114,39.788949,-86.065844,120003
101114,39.788946,-86.066577,120004
101114,39.788946,-86.066577,130001
101114,39.788946,-86.066701,130002
101114,39.788941,-86.067882,130003
101114,39.788937,-86.068947,130004
101114,39.788937,-86.068947,140001
101114,39.788936,-86.069064,140002
101114,39.788935,-86.069320,140003
101114,39.788931,-86.070238,140004
101114,39.788931,-86.070490,140005
101114,39.788927,-86.071271,140006
101114,39.788927,-86.071271,150001
101114,39.788927,-86.071423,150002
101114,39.788924,-86.072018,150003
101114,39.788922,-86.072609,150004
101114,39.788918,-86.073816,150005
101114,39.787448,-86.073803,150006
101114,39.787448,-86.073803,160001
101114,39.785408,-86.073786,160002
101114,39.785408,-86.073786,170001
101114,39.785236,-86.073785,170002
101114,39.783520,-86.073770,170003
101114,39.783520,-86.073770,180001
101114,39.783397,-86.073769,180002
101114,39.782169,-86.073759,180003
101114,39.782169,-86.073759,190001
101114,39.781691,-86.073755,190002
101114,39.781653,-86.073752,190003
101114,39.781615,-86.073743,190004
101114,39.781579,-86.073728,190005
101114,39.781576,-86.074124,190006
101114,39.781560,-86.076461,190007
101114,39.781560,-86.076461,200001
101114,39.781560,-86.076584,200002
101114,39.781552,-86.077871,200003
101114,39.781546,-86.078980,200004
101114,39.781546,-86.078980,210001
101114,39.781545,-86.079126,210002
101114,39.781537,-86.080478,210003
101114,39.781530,-86.081681,210004
101114,39.781530,-86.081681,220001
101114,39.781529,-86.081830,220002
101114,39.781525,-86.082506,220003
101114,39.781522,-86.082987,220004
101114,39.781522,-86.082987,230001
101114,39.781521,-86.083215,230002
101114,39.781519,-86.083504,230003
101114,39.781517,-86.083913,230004
101114,39.781513,-86.084644,230005
101114,39.781508,-86.085347,230006
101114,39.781506,-86.085826,230007
101114,39.781506,-86.085826,240001
101114,39.781505,-86.086050,240002
101114,39.781500,-86.086773,240003
101114,39.781497,-86.087324,240004
101114,39.781497,-86.087324,250001
101114,39.781496,-86.087487,250002
101114,39.781492,-86.088198,250003
101114,39.781488,-86.088886,250004
101114,39.781480,-86.089872,250005
101114,39.781474,-86.090544,250006
101114,39.781476,-86.090376,250007
101114,39.781476,-86.090376,260001
101114,39.781474,-86.090544,260002
101114,39.781470,-86.091664,260003
101114,39.781465,-86.092558,260004
101114,39.781465,-86.092558,270001
101114,39.781464,-86.092763,270002
101114,39.781457,-86.093688,270003
101114,39.781451,-86.094447,270004
101114,39.781451,-86.094447,280001
101114,39.781450,-86.094638,280002
101114,39.781442,-86.095734,280003
101114,39.781437,-86.096392,280004
101114,39.781434,-86.096784,280005
101114,39.781434,-86.096784,290001
101114,39.781433,-86.096834,290002
101114,39.781436,-86.096923,290003
101114,39.781438,-86.097012,290004
101114,39.781435,-86.097517,290005
101114,39.781435,-86.097595,290006
101114,39.781429,-86.098036,290007
101114,39.781429,-86.098036,300001
101114,39.781428,-86.098093,300002
101114,39.781425,-86.098184,300003
101114,39.781422,-86.098274,300004
101114,39.781421,-86.098821,300005
101114,39.781417,-86.099891,300006
101114,39.781417,-86.099891,310001
101114,39.781417,-86.100009,310002
101114,39.781415,-86.100458,310003
101114,39.781417,-86.100547,310004
101114,39.781418,-86.100636,310005
101114,39.781416,-86.101198,310006
101114,39.781413,-86.101965,310007
